instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_of_day
13396,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0.0,43,618,661,Morning
13397,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,32,288,320,Morning
13398,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,37,122,159,Morning
13399,3,1,7,11,0,2,1,2,0.86,0.803,0.47,0.0,60,146,206,Morning
13400,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0.0,80,174,254,Afternoon
13401,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,53,168,221,Afternoon
13402,3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,54,160,214,Afternoon
13403,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,57,187,244,Afternoon
13404,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,64,317,381,Afternoon
13405,3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0.0,95,675,770,Afternoon
13406,3,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,60,712,772,Evening
13407,3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,69,478,547,Evening
13408,3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,52,375,427,Evening
13409,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,50,283,333,Evening
13410,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244,Evening
13411,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,22,139,161,Evening
13412,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,8,45,53,Night
13413,3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,2,14,16,Night
13414,3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,3,5,8,Night
13415,3,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,2,2,4,Night
13416,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,0,6,6,Night
13417,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,5,41,46,Night
13418,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,10,152,162,Morning
13419,3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,23,472,495,Morning
13420,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,55,624,679,Morning
13421,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,44,253,297,Morning
13422,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,39,99,138,Morning
13423,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0.0,47,136,183,Morning
13424,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,36,166,202,Afternoon
13425,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,49,154,203,Afternoon
13426,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,54,116,170,Afternoon
13427,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,42,152,194,Afternoon
13428,3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,34,190,224,Afternoon
13429,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,35,335,370,Afternoon
13430,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,63,580,643,Evening
13431,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,78,438,516,Evening
13432,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,56,310,366,Evening
13433,3,1,7,21,0,3,1,1,0.76,0.7121,0.62,0.0,53,266,319,Evening
13434,3,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,42,246,288,Evening
13435,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,19,112,131,Evening
13436,3,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,16,50,66,Night
13437,3,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,6,19,25,Night
13438,3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,0,7,7,Night
13439,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,1,4,5,Night
13440,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,0,8,8,Night
13441,3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,5,35,40,Night
13442,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,8,144,152,Morning
13443,3,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,23,450,473,Morning
13444,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,32,625,657,Morning
13445,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,36,282,318,Morning
13446,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,41,157,198,Morning
13447,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,54,162,216,Morning
13448,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,59,215,274,Afternoon
13449,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,74,180,254,Afternoon
13450,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,46,151,197,Afternoon
13451,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,66,226,292,Afternoon
13452,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,70,288,358,Afternoon
13453,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0.0,93,678,771,Afternoon
13454,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,93,684,777,Evening
13455,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,53,480,533,Evening
13456,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,65,440,505,Evening
13457,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,38,294,332,Evening
13458,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,6,62,68,Evening
13459,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,3,62,65,Evening
13460,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896,2,32,34,Night
13461,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2,9,11,Night
13462,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,5,14,19,Night
13463,3,1,7,3,0,5,1,2,0.66,0.5909,0.89,0.1045,7,29,36,Night
13464,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,3,6,9,Night
13465,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,2,40,42,Night
13466,3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,3,123,126,Morning
13467,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,14,346,360,Morning
13468,3,1,7,8,0,5,1,2,0.68,0.6364,0.83,0.1642,39,652,691,Morning
13469,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,45,328,373,Morning
13470,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,51,182,233,Morning
13471,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,51,161,212,Morning
13472,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,41,233,274,Afternoon
13473,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,20,136,156,Afternoon
13474,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,53,176,229,Afternoon
13475,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,47,169,216,Afternoon
13476,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,70,366,436,Afternoon
13477,3,1,7,17,0,5,1,2,0.66,0.5909,0.89,0.4179,95,620,715,Afternoon
13478,3,1,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,73,549,622,Evening
13479,3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,44,358,402,Evening
13480,3,1,7,20,0,5,1,3,0.64,0.5758,0.83,0.3881,35,216,251,Evening
13481,3,1,7,21,0,5,1,3,0.62,0.5758,0.83,0.3284,14,108,122,Evening
13482,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,13,122,135,Evening
13483,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,18,148,166,Evening
13484,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103,Night
13485,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,10,62,72,Night
13486,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,5,55,60,Night
13487,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537,7,18,25,Night
13488,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,11,5,16,Night
13489,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537,7,10,17,Night
13490,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,3,12,15,Morning
13491,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,8,29,37,Morning
13492,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,18,94,112,Morning
13493,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,32,175,207,Morning
13494,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537,49,219,268,Morning
13495,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,80,225,305,Morning
13496,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,156,301,457,Afternoon
13497,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,106,248,354,Afternoon
13498,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,121,222,343,Afternoon
13499,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537,148,232,380,Afternoon
13500,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194,130,196,326,Afternoon
13501,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,92,149,241,Afternoon
13502,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194,51,126,177,Evening
13503,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,67,171,238,Evening
13504,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,51,163,214,Evening
13505,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,29,134,163,Evening
13506,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,40,140,180,Evening
13507,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,32,117,149,Evening
13508,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,17,96,113,Night
13509,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,31,99,130,Night
13510,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,32,90,122,Night
13511,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,13,30,43,Night
13512,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16,Night
13513,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,0,6,6,Night
13514,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,5,14,19,Morning
13515,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,13,25,38,Morning
13516,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,31,122,153,Morning
13517,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,79,179,258,Morning
13518,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379,Morning
13519,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,191,314,505,Morning
13520,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,178,326,504,Afternoon
13521,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388,626,Afternoon
13522,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616,Afternoon
13523,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,254,370,624,Afternoon
13524,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,245,383,628,Afternoon
13525,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,188,368,556,Afternoon
13526,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,173,342,515,Evening
13527,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522,Evening
13528,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,124,254,378,Evening
13529,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345,Evening
13530,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,55,136,191,Evening
13531,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90,123,Evening
13532,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,11,36,47,Night
13533,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,7,20,27,Night
13534,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,3,14,17,Night
13535,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,0,2,2,Night
13536,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8,8,Night
13537,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,3,48,51,Night
13538,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157,Morning
13539,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421,Morning
13540,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,47,691,738,Morning
13541,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345,Morning
13542,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,63,137,200,Morning
13543,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,69,129,198,Morning
13544,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314,Afternoon
13545,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240,Afternoon
13546,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,82,189,271,Afternoon
13547,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,76,205,281,Afternoon
13548,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457,Afternoon
13549,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847,Afternoon
13550,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741,Evening
13551,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582,Evening
13552,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403,Evening
13553,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,45,251,296,Evening
13554,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,40,169,209,Evening
13555,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114,Evening
13556,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64,Night
13557,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17,Night
13558,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16,Night
13559,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6,Night
13560,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,Night
13561,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50,Night
13562,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190,Morning
13563,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516,Morning
13564,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,49,694,743,Morning
13565,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,40,299,339,Morning
13566,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218,Morning
13567,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,45,156,201,Morning
13568,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229,Afternoon
13569,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,73,200,273,Afternoon
13570,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,48,196,244,Afternoon
13571,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285,Afternoon
13572,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455,Afternoon
13573,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869,Afternoon
13574,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877,Evening
13575,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632,Evening
13576,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,85,438,523,Evening
13577,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,53,325,378,Evening
13578,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,43,226,269,Evening
13579,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192,Evening
13580,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66,Night
13581,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,2,26,28,Night
13582,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12,Night
13583,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12,Night
13584,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4,Night
13585,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59,Night
13586,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,11,179,190,Morning
13587,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507,Morning
13588,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788,Morning
13589,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342,Morning
13590,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231,Morning
13591,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281,Morning
13592,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310,Afternoon
13593,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312,Afternoon
13594,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,88,159,247,Afternoon
13595,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317,Afternoon
13596,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,91,393,484,Afternoon
13597,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,130,783,913,Afternoon
13598,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,104,787,891,Evening
13599,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698,Evening
13600,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567,Evening
13601,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397,Evening
13602,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278,Evening
13603,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239,Evening
13604,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,27,65,92,Night
13605,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29,Night
13606,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21,Night
13607,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8,Night
13608,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4,Night
13609,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42,Night
13610,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181,Morning
13611,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495,Morning
13612,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729,Morning
13613,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344,Morning
13614,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222,Morning
13615,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212,Morning
13616,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279,Afternoon
13617,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242,Afternoon
13618,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213,Afternoon
13619,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238,Afternoon
13620,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374,Afternoon
13621,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,Afternoon
13622,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688,Evening
13623,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614,Evening
13624,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446,Evening
13625,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,Evening
13626,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234,Evening
13627,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145,Evening
13628,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97,Night
13629,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54,Night
13630,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26,Night
13631,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12,Night
13632,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8,Night
13633,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37,Night
13634,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139,Morning
13635,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,13,397,410,Morning
13636,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676,Morning
13637,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363,Morning
13638,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231,Morning
13639,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251,Morning
13640,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299,Afternoon
13641,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314,Afternoon
13642,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,105,221,326,Afternoon
13643,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323,Afternoon
13644,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499,Afternoon
13645,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699,Afternoon
13646,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622,Evening
13647,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,93,423,516,Evening
13648,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354,Evening
13649,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260,Evening
13650,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199,Evening
13651,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189,Evening
13652,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191,Night
13653,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80,Night
13654,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,14,76,90,Night
13655,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,10,33,43,Night
13656,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,1,10,11,Night
13657,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14,Night
13658,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50,Morning
13659,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76,Morning
13660,3,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,36,127,163,Morning
13661,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337,Morning
13662,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395,Morning
13663,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457,Morning
13664,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487,Afternoon
13665,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498,Afternoon
13666,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494,Afternoon
13667,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497,Afternoon
13668,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487,Afternoon
13669,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,199,280,479,Afternoon
13670,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481,Evening
13671,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,338,Evening
13672,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233,Evening
13673,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300,Evening
13674,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276,Evening
13675,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208,Evening
13676,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188,Night
13677,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158,Night
13678,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112,Night
13679,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,55,Night
13680,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,2,11,13,Night
13681,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,3,14,17,Night
13682,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,18,Morning
13683,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,4,36,40,Morning
13684,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,37,90,127,Morning
13685,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,226,Morning
13686,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,123,258,381,Morning
13687,3,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,183,326,509,Morning
13688,3,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,154,357,511,Afternoon
13689,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483,Afternoon
13690,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,231,291,522,Afternoon
13691,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,501,Afternoon
